from_node_id,to_node_id
71143,24939
71143,34936
71144,24939
71145,24939
71193,121111
71201,166800
71235,46792
71237,46792
71240,76477
71246,2215
71247,71254
71248,71254
71250,71254
71254,6589
71254,58432
71254,61435
71254,71247
71254,71248
71254,71250
71254,75905
71254,75906
71254,87677
71254,87678
71258,116131
71259,71260
71260,59287
71260,59660
71260,71259
71260,71262
71260,71263
71260,71265
71260,85855
71260,85856
71260,97803
71260,97804
71261,71260
71262,71260
71263,71260
71265,71260
71265,198327
71289,145499
71293,135352
71300,113642
71302,35543
71304,62693
71305,62693
71305,101293
71320,64080
71321,64080
71322,64080
71350,41814
71350,74136
71357,62162
71357,67473
71357,71351
71357,71352
71357,71355
71357,91636
71357,111561
71357,111562
71357,111563
71357,111564
71358,62157
71363,32577
71366,143520
71369,148856
71372,41532
71377,56320
71429,73581
71429,114272
71432,73581
71432,114272
71452,1041
71452,2054
71452,11085
71452,11344
71452,23641
71452,23643
71452,23644
71452,23645
71452,27509
71452,27702
71474,51741
71478,51741
71506,12442
71510,30687
71510,38589
71510,40898
71510,44490
71510,51555
71510,60000
71510,73554
71510,73555
71510,76014
71510,76015
71546,199820
71547,17597
71547,76379
71548,76379
71549,71550
71550,21758
71550,32629
71550,71549
71556,34043
71557,34043
71594,106213
71595,58487
71597,58487
71598,58487
71600,107
71607,118485
71611,118485
71614,11975
71632,133164
71659,246723
71671,87693
71672,87693
71676,55368
71678,55368
71679,55368
71680,55368
71683,6802
71687,173656
71690,162828
71692,162828
71694,162828
71699,78989
71704,78989
71717,157001
71733,71906
71736,99363
71742,99363
71743,62229
71763,76481
71764,76481
71775,42294
71789,74146
71808,53049
71813,6802
71817,10546
71821,56338
71821,71820
71821,71822
71821,71823
71821,118507
71821,125620
71821,125622
71821,125694
71821,139176
71821,210417
71829,13770
71829,25547
71829,28383
71829,28386
71829,39424
71829,42850
71829,58377
71829,108522
71829,127202
71829,127203
71839,2537
71849,82709
71863,72546
71865,61561
71866,61561
71867,249075
71873,34043
71878,9944
71906,1441
71906,7450
71906,7452
71906,7453
71906,7455
71906,12942
71906,65913
71906,71733
71906,78472
71906,104270
71907,161738
71923,6319
71959,58766
71960,58766
71965,202812
71967,71971
71968,71971
71969,71971
71970,71971
71971,63395
71971,69680
71971,69681
71971,70346
71971,71967
71971,71968
71971,71969
71971,71970
71971,82713
71971,239866
71978,1513
71978,1515
71978,1517
71978,2400
71978,6589
71978,69811
71978,71979
71978,71980
71978,99499
71978,176879
71980,71978
71980,220625
71987,21011
72012,31457
72013,114980
72023,72024
72024,15650
72024,21163
72024,21165
72024,21430
72024,46541
72024,72023
72024,72025
72024,72026
72024,72027
72024,109346
72025,72024
72026,72024
72027,72024
72029,125355
72032,61361
72034,15545
72034,23076
72034,23358
72034,23683
72034,23686
72034,27512
72034,72035
72034,72036
72034,156203
72034,156204
72035,72034
72036,72034
72037,72034
72039,100552
72047,267190
72061,70124
72084,180269
72086,201074
72095,16382
72113,48844
72114,48844
72124,34043
72125,34043
72128,75597
72129,72131
72131,24624
72131,35124
72131,72129
72131,251281
72136,83974
72136,85872
72156,70679
72161,22277
72174,153838
72181,7285
72187,185042
72204,87111
72206,87111
72208,87111
72208,97945
72209,87111
72209,97945
72215,253428
72217,137210
72219,142892
72229,72553
72230,72553
72232,24403
72232,39298
72232,44668
72232,61764
72232,76833
72232,109446
72232,110811
72232,110812
72232,110813
72232,110814
72237,38966
72237,44780
72237,44782
72237,44784
72237,44786
72237,73558
72237,74183
72237,74344
72237,74345
72237,74346
72238,197201
72239,93579
72256,72258
72257,72258
72258,15453
72258,23634
72258,45586
72258,46749
72258,46755
72258,70039
72258,72256
72258,88309
72258,88310
72258,88311
72261,72258
72262,72258
72275,67352
72276,67352
72284,14933
72286,41514
72288,48844
72294,73559
72296,94257
72297,94257
72311,3075
72313,3075
72314,27282
72329,107866
72332,72337
72334,72337
72335,612
72335,72337
72337,15794
72337,45596
72337,53350
72337,72332
72337,72334
72337,72335
72337,102404
72337,114279
72337,135975
72337,135976
72356,33881
72368,78030
72370,10350
72381,214824
72387,72393
72388,72393
72390,72393
72392,72393
72393,56140
72393,72387
72393,72388
72393,72389
72393,72390
72393,72392
72393,75695
72393,76549
72393,76551
72393,76552
72399,52415
72401,52415
72405,107
72420,25295
72420,37930
72420,41883
72420,55755
72420,56554
72420,56557
72420,59587
72420,74561
72420,74562
72420,74563
72421,24354
72453,73037
72456,73033
72456,73220
72456,78551
72456,92383
72456,92384
72456,92385
72456,92386
72456,92387
72456,92390
72456,92391
72458,7320
72458,15138
72458,49810
72458,49812
72458,62440
72458,75591
72458,75592
72458,75593
72458,75594
72458,75595
72464,11061
72464,63297
72464,63298
72464,63299
72464,63302
72464,63303
72464,72465
72464,72466
72464,78375
72464,145884
72465,72464
72471,14097
72485,142241
72501,33881
72510,36062
72510,43014
72510,68147
72510,68150
72510,76908
72510,93542
72510,113082
72510,122628
72510,130664
72510,210905
72511,86892
72516,67308
72546,39859
72546,39865
72546,61025
72546,71859
72546,71863
72546,72547
72546,72549
72546,98504
72546,98505
72546,98506
72547,72546
72549,72546
72550,72553
72553,57941
72553,72229
72553,72230
72553,72550
72553,177779
72553,196203
72553,196204
72553,216670
72553,216671
72553,216672
72554,72553
72555,72553
72561,75597
72568,72571
72571,11019
72571,13772
72571,13774
72571,19236
72571,44734
72571,63216
72571,72566
72571,72568
72571,83749
72571,103232
72583,5020
72584,742
72584,1410
72584,1425
72584,1690
72584,1693
72584,1831
72584,1832
72584,5240
72584,97430
72584,124494
72614,51968
72616,51968
72618,51968
72621,28939
72621,29006
72622,28939
72622,29006
72623,29006
72630,28939
72633,134824
72638,101345
72639,72393
72699,130229
72723,17175
72724,46308
72734,68521
72736,68521
72738,68521
72746,43414
72759,18131
72760,18131
72762,18131
72766,38371
72767,38371
72788,184859
72810,203163
72832,9663
72832,12001
72832,14939
72832,14940
72832,17825
72832,21829
72832,42953
72832,84198
72832,92335
72832,92336
72837,87130
72840,62708
72846,247140
72852,1042
72858,9871
72862,135484
72885,4435
72886,13047
72896,73568
72897,97021
72898,92917
72898,92918
72898,92919
72898,92920
72898,92921
72898,92922
72898,92923
72898,92924
72898,92925
72898,92926
72899,59346
72900,59346
72901,59346
72902,59346
72906,59374
72919,122525
72921,139179
72923,188479
72940,31457
72949,64787
72950,64787
72973,47000
72995,69087
72996,69087
72997,69087
72998,69087
72999,69087
73001,69087
73002,69087
73025,87111
73026,87111
73027,97945
73033,72456
73034,149276
73036,73037
73037,37273
73037,40915
73037,48169
73037,57408
73037,57412
73037,73036
73037,74721
73037,77626
73037,78554
73037,88282
73045,3613
73046,25746
73047,908
73047,21909
73048,1616
73048,1618
73048,1619
73048,5752
73048,20813
73048,22786
73048,41694
73048,90032
73048,97756
73048,303071
73049,73052
73052,23064
73052,55333
73052,67557
73052,68832
73052,73049
73052,73050
73052,75208
73052,84568
73052,84569
73052,84570
73059,23959
73059,113607
73059,113608
73059,113609
73059,113610
73059,113611
73059,113612
73059,113613
73059,113614
73059,113615
73080,4559
73080,7261
73080,19560
73080,26218
73080,31042
73080,33551
73080,46537
73080,68948
73080,176513
73080,176514
73088,142241
73088,163113
73095,128495
73095,128497
73096,128497
73097,128495
73097,128497
73098,96793
73098,208993
73099,128495
73101,144203
73120,63266
73125,39930
73135,50154
73137,21219
73143,48502
73145,110815
73149,73150
73150,10030
73150,31895
73150,34041
73150,38734
73150,39598
73150,41839
73150,73149
73150,106273
73150,106275
73150,252930
73163,77966
73177,19871
73177,104001
73178,12115
73178,13479
73178,35208
73178,35209
73178,35210
73178,35213
73178,35214
73178,147962
73178,159391
73178,177089
73189,24939
73196,17175
73198,17175
73199,17175
73200,17175
73202,48646
73203,48646
73215,127207
73215,127210
73223,77993
73247,84044
73250,84044
73253,81331
73259,79068
73260,75628
73262,79068
73263,79068
73267,4197
73269,49929
73278,86097
73291,18176
73291,39467
73291,39468
73291,50032
73291,70675
73291,73292
73291,73293
73291,75569
73291,75570
73291,102753
73292,18176
73292,73291
73293,18176
73293,73291
73294,18176
73295,18176
73301,34612
73304,903
73304,1465
73304,3743
73304,4031
73304,51190
73304,53628
73304,158060
73304,187799
73304,200714
73304,200715
73309,23025
73311,17570
73334,52254
73335,52254
73336,52254
73353,97126
73355,97126
73357,61361
73376,1042
73377,56993
73380,166696
73394,109
73403,47551
73415,190144
73423,19835
73424,18129
73424,61348
73428,61536
73429,61536
73430,61536
73432,61536
73433,61536
73434,61536
73446,196082
73450,126467
73451,126467
73457,36538
73460,36538
73508,27630
73508,34953
73508,68302
73508,68304
73508,68305
73508,114965
73508,130467
73508,161922
73508,165510
73508,249494
73513,117832
73515,117832
73554,71510
73555,71510
73558,72237
73559,33506
73559,72294
73559,73560
73559,73561
73559,73562
73559,73563
73559,82730
73559,82731
73559,82732
73559,82733
73560,73559
73563,73559
73567,73568
73568,5779
73568,23165
73568,23167
73568,25207
73568,37675
73568,72896
73568,73567
73568,110745
73568,133935
73568,133936
73577,73581
73578,73581
73579,150809
73580,73581
73580,114272
73581,73577
73581,73578
73581,73580
73581,76925
73581,114271
73581,114272
73581,114274
73581,144179
73581,203890
73581,203891
73587,22871
73588,22871
73599,14876
73609,24859
73609,28005
73609,73611
73609,73613
73609,96071
73609,109422
73609,112551
73609,259511
73609,259512
73609,259513
73611,73609
73612,73609
73613,73609
73669,15652
73670,15652
73678,104296
73681,28194
73715,165414
73716,28939
73716,253229
73718,28939
73731,72898
73745,4197
73748,42686
73775,14548
73776,14548
73791,118314
73796,118314
73826,73827
73827,1862
73827,8959
73827,9773
73827,17941
73827,17942
73827,31954
73827,47751
73827,73826
73827,145891
73827,145892
73841,82737
73852,4914
73852,18374
73852,22649
73852,50742
73852,56576
73852,73853
73852,73854
73852,104185
73852,121891
73852,121892
73853,73852
73854,73852
73871,59982
73875,62229
73876,62229
73878,62229
73882,73885
73883,73885
73884,73885
73885,52829
73885,73882
73885,102010
73885,102011
73885,102012
73885,102015
73885,122560
73885,131198
73885,131199
73885,131200
73887,77966
73902,79068
73906,77966
73911,130172
73915,142892
73933,102761
73943,40703
73943,45733
73943,57615
73943,57616
73943,57617
73943,57619
73943,57620
73945,46792
73946,46792
73947,46792
73948,46792
73958,180500
73967,58615
73968,58615
73969,58615
73971,110333
73977,68521
73980,107887
73990,73994
73991,73994
73992,73994
73994,48301
73994,48303
73994,49215
73994,58855
73994,58856
73994,60512
73994,73990
73994,73991
73994,73992
73994,73996
73996,73994
73997,74005
73998,30512
74001,74005
74003,74005
74005,73997
74005,74001
74005,74003
74005,74304
74005,75099
74005,75100
74005,75103
74005,115735
74005,128779
74005,161969
74012,17597
74013,6319
74018,4518
74019,63564
74021,63564
74022,63564
74031,34747
74134,41814
74134,74136
74135,74136
74136,41814
74136,48631
74136,71350
74136,74134
74136,74135
74136,74137
74136,74138
74136,74139
74136,74140
74136,81343
74137,74136
74138,74136
74139,74136
74140,74136
74141,86201
74145,74146
74146,5797
74146,22569
74146,71789
74146,74144
74146,74145
74146,102861
74146,102863
74146,145893
74146,145894
74146,145895
74157,10546
74158,81368
74159,69087
74160,69087
74161,69087
74162,69087
74183,72237
74184,4197
74186,115094
74190,93750
74209,80014
74218,4863
74220,4863
74225,74226
74226,10105
74226,27933
74226,28208
74226,53837
74226,57446
74226,57447
74226,74225
74226,74227
74226,231998
74226,241339
74227,74226
74228,119105
74254,34331
74265,133239
74287,37891
74292,20823
74313,6319
74325,135837
74327,36538
74328,36538
74336,11357
74336,80268
74338,28693
74338,44258
74338,84581
74347,45670
74353,68941
74359,142901
74366,227621
74367,117243
74421,74422
74422,27495
74422,39696
74422,52766
74422,57165
74422,69606
74422,74421
74422,74424
74422,103028
74422,115012
74422,169521
74424,74422
74427,121334
74431,87122
74441,74446
74445,74446
74446,28528
74446,74445
74446,76530
74446,76531
74446,76532
74446,76533
74446,76534
74446,76535
74446,76536
74446,76537
74477,612
74480,88343
74489,31457
74513,89564
74513,89565
74515,105180
74522,109
74561,31457
74561,72420
74563,31457
74575,137978
74598,18219
74632,2451
74664,47599
74665,110593
74670,51968
74674,98673
74687,12284
74688,105965
74689,4012
74689,12190
74689,35958
74689,41942
74689,42507
74689,67960
74689,67963
74689,115818
74689,249902
74689,253231
74711,74714
74714,18037
74714,30745
74714,39272
74714,74711
74714,74713
74714,125865
74714,125866
74714,125868
74714,157159
74714,162482
74715,38554
74716,38554
74717,38554
74721,73037
74721,74722
74722,37273
74722,40915
74722,54365
74722,74721
74722,77628
74722,140985
74722,154032
74722,172511
74722,203898
74722,203899
74728,35060
74729,35060
74750,126763
74761,93502
74768,15194
74768,26445
74768,44603
74768,126360
74768,129379
74768,179726
74768,189613
74768,194940
74768,297212
74768,306778
74769,171296
74769,183401
74769,183402
74769,183403
74769,183404
74769,183405
74769,183406
74769,183407
74769,183408
74769,183409
74807,157638
74821,50518
74836,54929
74843,74846
74846,45928
74846,49150
74846,49151
74846,49153
74846,50145
74846,74843
74861,35761
74873,91631
74874,91631
74880,87130
74880,87135
74889,54793
74890,54793
74898,6802
74925,109
74931,53
74933,109
74940,74941
74941,10452
74941,58677
74941,58680
74941,58681
74941,74940
74941,78489
74941,78490
74941,78491
74941,78492
74941,78493
74943,192664
74981,173650
74983,173650
74991,64245
74992,64245
74993,64245
74994,64245
74997,74998
74998,64264
74998,64265
74998,64267
74998,74997
74998,74999
74998,79516
74998,79517
74998,79518
74998,79519
74998,79520
75030,49060
75032,139194
75033,139194
75052,51166
75052,63116
75052,70521
75052,75053
75052,75054
75052,75055
75052,75057
75052,100948
75052,120461
75052,173584
75053,70520
75053,70521
75053,75052
75053,75054
75053,75055
75053,75057
75053,75058
75053,178011
75053,186949
75053,186950
75054,70520
75054,75053
75055,70520
75055,75053
75056,70521
75056,75055
75056,95078
75056,123699
75056,125224
75056,125225
75056,125226
75056,125227
75056,125228
75056,125229
75057,75052
75057,75053
75058,70520
75058,75053
75059,70520
75059,75053
75063,42157
75063,65858
75063,70928
75063,72042
75063,72044
75063,77153
75063,77191
75063,103448
75063,103451
75063,164603
75066,53
75067,53
75082,158376
75103,74005
75114,77827
75132,80713
75145,59288
75146,59288
75147,59288
75148,59288
75158,85943
75159,85943
75161,179692
75166,166810
75198,22421
75198,92948
75201,9503
75204,168976
75206,121154
75208,73052
75215,308682
75215,308684
75216,48502
75232,47497
75243,150928
75271,25266
75271,27550
75271,27587
75271,35563
75271,37991
75271,75272
75271,75273
75271,75274
75271,75275
75271,92356
75272,75271
75273,75271
75274,75271
75275,75271
75283,19922
75290,39638
75290,44453
75290,59841
75290,61698
75290,61700
75290,69812
75290,85155
75290,85158
75290,115255
75290,263186
75297,100988
75325,82024
75325,82027
75326,76379
75330,38371
75337,41280
75337,67280
75356,35342
75358,49603
75359,49603
75361,49603
75364,90252
75368,90252
75368,90255
75369,90252
75384,75385
75385,3096
75385,22278
75385,46055
75385,50036
75385,50037
75385,50039
75385,50041
75385,50042
75385,75384
75385,151128
75408,65743
75408,76068
75417,66907
75419,12442
75419,86719
75423,4518
75452,23693
75452,27144
75452,28764
75452,65484
75452,75453
75452,81934
75452,94199
75452,94200
75452,94201
75452,116493
75456,75452
75474,122525
75484,51317
75484,59830
75484,59831
75484,59832
75484,59833
75484,59834
75484,59837
75484,59838
75484,63311
75484,133010
75493,210561
75494,5020
75495,5020
75516,52058
75526,196900
75531,187372
75532,14022
75533,14022
75552,16033
75552,68189
75554,123905
75569,18176
75570,73291
75571,18176
75573,18176
75578,64245
75592,27282
75594,81690
75596,75597
75597,783
75597,16177
75597,41478
75597,72128
75597,72560
75597,72561
75597,72562
75597,75596
75597,75598
75597,119191
75598,75597
75603,87542
75620,75628
75621,75628
75621,79055
75622,75628
75622,79055
75623,75628
75623,79055
75625,75628
75625,79055
75626,75628
75626,79055
75627,75628
75627,79055
75628,75621
75628,75622
75628,75623
75628,75625
75628,75626
75628,75627
75628,79055
75628,79056
75628,86426
75628,86427
75630,119198
75630,119200
75649,98851
75654,25398
75654,116939
75695,72393
75721,60537
75723,60537
75724,81361
75725,18575
75725,81361
75728,21687
75728,26836
75728,30052
75728,38213
75728,52910
75728,75725
75728,105653
75728,156321
75728,264235
75728,264236
75755,76555
75756,76555
75757,76555
75758,76555
75762,42339
75763,42994
75764,10756
75764,42994
75773,5020
75784,18176
75784,45702
75785,18176
75791,53788
75794,46270
75800,84603
75801,84603
75807,50142
75807,50144
75807,75808
75807,75809
75807,75810
75807,75811
75807,114291
75807,114292
75807,114294
75807,114295
75809,75807
75810,75807
75811,75807
75812,50316
75813,50316
75827,81368
75846,115061
75849,54241
75849,80030
75850,54241
75854,125871
75855,125871
75860,125871
75879,18233
75879,51525
75879,52148
75879,52149
75879,55897
75879,55899
75879,55900
75879,55901
75879,75880
75879,189789
75880,75879
75895,62157
75905,71254
75906,71254
75908,21324
75911,4435
75960,75967
75961,75967
75962,75967
75963,75967
75964,75967
75967,66819
75967,75960
75967,75961
75967,75962
75967,75963
75967,75964
75967,75965
75967,75968
75967,77536
75967,77537
75968,75967
75969,75967
75973,53370
75982,68959
75983,68959
75984,68959
75985,53506
75991,68503
76014,71510
76015,71510
76015,79058
76036,67153
76057,50416
76068,29518
76068,33074
76068,36028
76068,65743
76068,75408
76068,86436
76068,99351
76068,115033
76068,115034
76068,115035
76069,120236
76083,77540
76083,95610
76084,77540
76089,21629
76093,250484
76093,250485
76101,28827
76101,28828
76102,28827
76102,28828
76108,76109
76109,31392
76109,31394
76109,31397
76109,33281
76109,40984
76109,76108
76109,80370
76109,104313
76109,136008
76109,136009
76119,7423
76119,21617
76119,33293
76119,33294
76119,33299
76119,59166
76119,92425
76121,101345
76126,165806
76128,612
76133,79632
76137,36699
76137,121914
76140,36699
76140,86201
76141,36699
76141,86201
76142,36811
76143,36811
76144,36811
76162,11975
76163,103558
76164,177360
76186,27495
76186,32814
76186,45146
76186,59564
76186,76188
76186,76190
76186,76191
76186,97195
76186,102038
76186,102039
76187,76186
76188,76186
76190,76186
76191,76186
76213,107
76226,48688
76238,2238
76248,49517
76248,127058
76263,50680
76263,50681
76263,76264
76263,76265
76263,78074
76263,78076
76263,92780
76263,114409
76263,149726
76263,201808
76264,76263
76265,76263
76283,94856
76284,94856
76285,94856
76297,179320
76314,55325
76315,55325
76349,122619
76352,40111
76353,40111
76360,10203
76364,10203
76370,54817
76377,61393
76379,4574
76379,4847
76379,37636
76379,42436
76379,69130
76379,71548
76379,75326
76379,82857
76379,115739
76379,304064
76381,113642
76408,28335
76408,45880
76408,45881
76408,45883
76408,45884
76408,45885
76408,65194
76408,65196
76408,65197
76408,242828
76415,7123
76438,77443
76439,153242
76440,61398
76440,68477
76440,83442
76440,83443
76440,83444
76440,83445
76440,83446
76440,83447
76440,83448
76440,83449
76441,68477
76442,68477
76448,46
76448,53
76469,87150
76471,87150
76472,87150
76475,76477
76477,45043
76477,76475
76477,80254
76477,85485
76477,85486
76477,87184
76477,87185
76477,87186
76477,126607
76477,162838
76481,14708
76481,29191
76481,59301
76481,71759
76481,71760
76481,71763
76481,71764
76481,111619
76481,111620
76481,111621
76482,76481
76488,162252
76530,74446
76531,74446
76532,74446
76533,74446
76534,74446
76535,74446
76536,74446
76537,74446
76543,31860
76549,72393
76550,72393
76551,72393
76552,72393
76553,76555
76555,42095
76555,68070
76555,68073
76555,75756
76555,75758
76555,78064
76555,105034
76555,105035
76555,105036
76555,113647
76562,175276
76567,66418
76568,66418
76572,25151
76584,77966
76585,77966
76586,121601
76596,68521
76615,25035
76637,36569
76640,36569
76646,89593
76658,48646
76659,67710
76663,79366
76667,39866
76668,39866
76713,94212
76716,141003
76743,35060
76743,105051
76753,102047
76754,83461
76758,83461
76778,31457
76781,82066
76782,53788
76783,53788
76783,106508
76824,123759
76825,123759
76826,164990
76831,5960
76834,4435
76839,4435
76842,142264
76858,9858
76858,39916
76858,39919
76858,62853
76858,62854
76858,62855
76858,69454
76858,77930
76858,79389
76858,204595
76867,309965
76870,39814
76870,77900
76870,79691
76870,148190
76870,180517
76870,180518
76870,180519
76870,180520
76870,180521
76870,180522
76878,174962
76896,50619
76900,82737
76914,35749
76918,22277
76925,73581
76928,22523
76929,126131
76951,175693
76953,175693
77010,10350
77015,86097
77047,31407
77047,104372
77049,31407
77050,31407
77051,31407
77052,31407
77059,124560
77062,166800
77077,106510
77077,106511
77080,106511
77086,77088
77087,77088
77088,14726
77088,28163
77088,28164
77088,28167
77088,35176
77088,77086
77088,77087
77088,77089
77088,77090
77088,140430
77090,77088
77091,89605
77094,89605
77099,52162
77100,52162
77101,52162
77114,50619
77139,88283
77146,7005
77146,41726
77147,7270
77152,56320
77153,75063
77154,80773
77167,102805
77173,102805
77180,46208
77196,79068
77203,141006
77212,77214
77213,77214
77214,77212
77214,80068
77214,94052
77214,98566
77214,98567
77214,98568
77214,102032
77214,108120
77214,108123
77214,125711
77215,77214
77220,144599
77225,184581
77240,157527
77241,157527
77258,6592
77260,911
77260,6733
77260,21015
77260,43432
77260,56929
77260,58321
77260,68268
77260,77261
77260,115506
77260,115507
77261,6592
77261,77260
77263,40111
77264,1042
77276,147104
77276,147105
77276,147106
77276,147107
77276,147108
77276,147109
77276,147110
77276,147111
77276,147112
77276,147113
77278,15652
77279,15652
77280,15652
77281,15652
77282,15652
77292,148304
77294,55199
77301,138600
77302,138600
77303,138600
77304,138600
77336,75477
77336,89163
77336,99434
77336,107593
77336,107594
77336,107597
77336,124429
77336,126854
77336,148599
77336,148600
77337,77336
77338,77336
77352,58789
77353,58789
77354,38360
77357,35330
77357,38360
77374,33411
77374,40858
77374,60340
77374,60342
77374,77375
77374,77378
77374,125234
77374,180270
77374,195183
77374,203173
77375,77374
77382,54152
77385,54152
77402,63711
77406,90381
77432,10030
77432,51724
77432,66838
77432,66839
77432,79296
77432,119829
77432,132557
77432,149407
77432,158181
77432,246734
77436,94396
77436,169940
77442,77443
77443,38461
77443,39010
77443,67990
77443,76430
77443,76432
77443,76433
77443,76435
77443,76436
77443,76438
77443,80070
77446,77450
77446,77451
77447,77450
77447,77451
77448,77450
77448,77451
77449,77451
77450,77446
77450,77447
77450,77451
77450,77452
77450,77454
77450,88993
77450,88994
77450,88995
77450,88996
77450,88997
77451,77447
77451,77450
77451,77452
77451,77454
77451,88994
77451,88995
77451,88996
77451,91638
77451,91639
77451,110411
77452,77450
77452,77451
77453,77450
77454,77450
77454,77451
77454,140499
77455,68959
77456,68959
77459,2355
77459,13591
77459,43272
77459,69221
77459,69222
77459,69223
77459,69224
77459,69226
77459,69227
77459,178135
77468,81391
77470,81391
77471,48769
77474,54830
77489,55368
77491,55368
77495,69087
77497,84044
77498,84044
77499,84044
77500,84044
77519,113655
77520,113655
77536,75967
77537,75967
77539,77540
77540,28915
77540,76083
77540,76084
77540,77539
77540,95610
77540,109382
77540,119305
77540,139789
77540,188870
77540,188871
77543,95610
77555,96037
77559,30442
77559,107182
77576,142929
77579,142929
77580,142929
77599,169143
77611,44589
77627,73037
77628,74722
77647,35060
77653,18176
77653,33079
77653,39460
77653,39463
77653,39465
77653,39467
77653,50032
77653,57596
77653,236959
77653,303811
77655,48534
77658,48534
77664,38554
77665,133952
77671,1027
77671,3318
77671,18837
77671,36078
77671,40644
77671,46405
77671,50523
77671,58038
77671,99500
77671,129839
77701,12284
77702,12284
77704,127856
77717,46118
77718,46118
77719,46118
77720,46118
77722,46118
77723,46118
77757,89629
77761,256380
77809,9239
77819,17570
77819,77821
77820,17570
77821,17570
77821,30973
77821,31474
77821,39406
77821,39407
77821,42754
77821,53359
77821,53655
77821,63391
77821,77819
77824,77827
77825,77827
77826,77827
77827,41937
77827,53715
77827,53716
77827,77824
77827,77825
77827,77826
77827,77828
77827,77829
77827,97020
77827,300389
77828,77827
77829,77827
77838,10546
77839,87542
77845,34043
77851,3060
77851,15447
77851,17441
77851,36847
77851,55069
77851,77848
77851,97118
77851,97120
77851,112289
77856,55277
77860,55368
77861,55368
77864,84044
77872,80081
77873,80081
77876,80081
77879,37815
77900,76870
77902,56579
77910,77912
77911,77912
77912,61298
77912,62321
77912,68503
77912,68504
77912,77910
77912,77911
77912,77913
77912,103572
77912,145366
77912,145367
77913,77912
77922,222118
77949,26680
77949,37759
77949,37760
77949,45459
77949,49544
77949,64148
77949,96788
77949,169197
77949,177791
77949,177792
77950,69658
77951,69658
77960,77966
77961,77966
77962,77966
77964,77966
77966,73887
77966,77962
77966,77964
77966,77967
77966,82785
77966,90958
77966,90959
77966,90960
77966,90961
77966,90962
77967,77966
77992,77993
77993,43507
77993,54709
77993,67466
77993,73223
77993,77992
77993,77994
77993,77995
77993,77996
77993,77997
77993,79089
77994,77993
77995,102484
77996,77993
77997,77993
78004,4047
78006,63711
78008,4435
78014,179540
78029,78030
78030,12594
78030,23281
78030,37489
78030,37490
78030,41260
78030,41829
78030,52572
78030,78031
78030,122550
78030,122551
78031,78030
78034,78030
78036,59588
78048,69087
78049,69087
78062,196092
78063,184859
78064,76555
78064,133210
78072,76109
78074,76263
78076,76263
78087,151868
78089,151868
78112,6592
78115,10048
78119,22942
78143,233162
78167,31554
78172,20889
78172,36711
78172,50703
78172,134662
78173,121154
78174,36811
78176,66117
78178,59797
78193,201074
78198,35749
78205,97126
78213,61361
78232,38371
78236,105821
78242,48336
78243,48336
78257,1815
78257,1818
78257,1839
78257,9358
78257,46137
78257,53809
78257,53810
78257,64240
78257,64245
78257,149003
78277,257394
78295,36039
78302,63758
78327,52058
78331,94149
78335,94149
78337,107192
78338,107192
78344,193063
78350,128068
78353,84635
78354,84635
78355,23585
78355,53551
78355,53554
78355,55610
78355,59881
78355,59882
78355,59884
78355,59885
78355,59886
78355,82456
78368,107
78375,72464
78393,167956
78400,59797
78405,162181
78406,58108
78435,53788
78437,78441
78439,78441
78440,78441
78441,20046
78441,26795
78441,69508
78441,78436
78441,78437
78441,78438
78441,78439
78441,78440
78441,112470
78441,112471
78445,69690
78446,69690
78448,55358
78449,68568
78450,68568
78451,68568
78465,105824
78472,71906
78488,10350
78489,74941
78490,74941
78492,74941
78531,4435
78551,72456
78554,73037
78555,68568
78568,85872
78608,25220
78609,25220
78611,25220
78612,7270
78617,12442
78618,12442
78624,113511
78628,908
78633,41514
78637,78639
78638,78639
78639,6396
78639,31836
78639,31838
78639,33584
78639,33587
78639,41667
78639,56928
78639,78637
78639,78638
78639,78640
78640,78639
78654,52351
78674,16974
78674,26673
78674,37999
78674,45346
78674,52627
78674,52629
78674,52630
78674,68191
78674,78675
78674,111016
78675,78674
78688,11728
78689,11728
78694,162161
78702,6015
78702,6833
78702,7505
78702,19995
78702,48058
78702,72199
78702,83976
78702,84991
78702,134013
78702,169941
78705,157590
78707,30558
78707,145371
78707,145372
78723,147121
78724,154685
78725,154687
78727,50416
78730,48688
78748,39930
78805,35098
78807,35098
78808,35098
78816,78817
78817,30572
78817,34499
78817,43113
78817,58229
78817,78816
78817,79439
78817,125654
78817,131027
78817,171959
78817,171960
78822,84435
78824,84435
78825,59375
78826,59375
78826,78832
78827,59375
78827,78832
78828,59375
78828,78832
78829,59375
78830,59375
78830,78832
78831,59375
78831,78832
78832,59375
78832,78826
78832,78827
78832,78830
78832,78831
78832,79096
78832,79097
78832,83122
78832,88391
78832,88392
78836,27282
78847,103648
78855,78857
78856,78857
78856,201075
78857,60878
78857,78855
78857,78858
78857,78859
78857,78862
78857,99937
78857,99938
78857,99939
78857,99940
78857,167540
78859,78857
78861,167536
78862,78857
78862,99939
78869,61117
78896,34150
78896,38358
78896,45456
78896,61203
78896,64020
78896,64022
78896,64023
78896,64025
78896,104330
78896,104331
78905,52969
78911,18131
78912,18131
78913,18131
78918,117274
78922,45432
78923,96335
78927,203918
78945,147667
78956,78962
78962,14892
78962,51211
78962,99946
78962,105541
78962,112549
78962,130311
78962,146651
