id,asin,title,group,salesrank,similar_count,similar_asins,categories_count,categories_list,reviews_total,reviews_downloaded,reviews_avg_rating,reviews_list
203605,047138268X,Food Allergies: The Complete Guide to Understanding and Relieving Your Food Allergies,Book,276638,5,0892818751;0609809008;188762404X;0879838248;0761537600,3,"|Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Disorders & Diseases[4656]|Allergies[4658] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|General[172722] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Nutrition[282861]|Food Allergies[282862]",7,7,4.5,date:2000-11-12|user:AWMSLJKLCXVXT|score:5|votes:8|help:6 ; date:2000-11-19|user:A222GA397ERUWD|score:5|votes:12|help:12 ; date:2001-2-19|user:A2HK5BZHN43H5I|score:5|votes:3|help:3 ; date:2001-2-28|user:ATNZDKZ5QCM5S|score:5|votes:5|help:4 ; date:2001-8-16|user:AXLO7PMBVQYW7|score:5|votes:5|help:5 ; date:2002-5-17|user:A4H4KYSM2KQ85|score:4|votes:7|help:7 ; date:2003-7-22|user:A3CU3H6Q3RI4Y7|score:2|votes:5|help:5
203751,0923521488,Against Terrible Odds: Lessons in Resilience from Our Children,Book,1009929,0,,5,"|Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Psychology & Counseling[11119]|Adolescent Psychology[11121] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Psychology & Counseling[11119]|Child Psychology[11132]|Development[11137] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Psychology & Counseling[11119]|Child Psychology[11132]|Psychology[11141] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Psychology & Counseling[11119]|General[11175] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Family Relationships[11370]|Dysfunctional Relationships[11376]",1,1,5,date:2001-11-12|user:A3D8SCF1ONK8P1|score:5|votes:1|help:1
203871,082543484X,"Congratulations, You're Gonna Be a Dad!: What's Ahead from A to Z for First-Time Fathers",Book,158030,5,0789205386;0836280180;1555613454;1885223757;0671524313,4,"|Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Personal Health[282800]|Women's Health[4672]|Pregnancy & Childbirth[4676]|General[4679] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Family Relationships[11370]|Fatherhood[11378] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|General[172722] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Pregnancy & Childbirth Books[692292]",4,4,4,date:2002-4-11|user:A3DDXK84WHEZT8|score:5|votes:17|help:15 ; date:2004-3-28|user:A369F7BX2ZIWD5|score:4|votes:6|help:5 ; date:2004-7-29|user:A2V54RXIFKWEJF|score:2|votes:1|help:1 ; date:2004-12-22|user:A1YHMPWROPHNXP|score:5|votes:0|help:0
203918,1562613391,"Live Well in Honduras: How to Relocate, Retire, and Increase Your Standard of Living",Book,141763,5,1566915120;0921463782;006097205X;1740590589;1566912415,7,|Books[283155]|Subjects[1000]|Parenting & Families[20]|Aging Parents[11352]|Retirement Planning[11360] ; |Books[283155]|Subjects[1000]|Travel[27]|General[17025]|Reference[17045] ; |Books[283155]|Subjects[1000]|Travel[27]|Latin America[17128]|Central America[17130]|General[17138] ; |Books[283155]|Subjects[1000]|Travel[27]|Latin America[17128]|Central America[17130]|Honduras[17142] ; |[265523]|Amazon.com Stores[285080]|Travel[605012]|Categories[3074321]|Travel Books[639538]|General[640084]|Reference[640104] ; |[265523]|Amazon.com Stores[285080]|Travel[605012]|Categories[3074321]|Travel Books[639538]|Latin America[640260]|Central America[640262]|General[640270] ; |[265523]|Amazon.com Stores[285080]|Travel[605012]|Categories[3074321]|Travel Books[639538]|Latin America[640260]|Central America[640262]|Honduras[640274],4,4,4,date:1999-4-7|user:ATVPDKIKX0DER|score:5|votes:13|help:5 ; date:2000-2-15|user:A2MARNFHBQ4908|score:5|votes:27|help:27 ; date:2000-3-30|user:AWFR6ZMJ7PU2P|score:1|votes:24|help:13 ; date:2000-5-31|user:A6JTA5UFPC9RL|score:5|votes:20|help:18
203980,0671317334,When You Were A Baby : Highlights Of Your First Twelve Months,Book,35126,5,0671318624;0694013870;0740734148;039923196X;0064441970,3,"|Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|Babies & Toddlers[11403]|Infants[11410] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|Child Care[11416] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Infant-Development Books[692282]",2,2,5,date:1999-12-10|user:A2MUFFZP4CD4JM|score:5|votes:1|help:1 ; date:2000-3-5|user:A2Y6ZJCPM7FWL8|score:5|votes:1|help:1
204099,1573441260,Conversaciones: Relatos por padres y madres de hijas lesbianas y hijos gay,Book,197684,0,,5,|Books[283155]|Subjects[1000]|Gay & Lesbian[301889]|Nonfiction[10703]|Coming Out[10714] ; |Books[283155]|Subjects[1000]|Gay & Lesbian[301889]|Nonfiction[10703]|General[10716] ; |Books[283155]|Subjects[1000]|Nonfiction[53]|Social Sciences[11232]|Sociology[11288]|General[11289] ; |Books[283155]|Subjects[1000]|Nonfiction[53]|Social Sciences[11232]|Special Groups[11298]|Lesbian Studies[11308] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Family Relationships[11370]|General[11383],1,1,4,date:2002-10-22|user:A3MWYPZBKL1NJ|score:4|votes:1|help:1
204146,0764225987,"Devotions for a New Mother: Insights, Meditations, and Prayers from a Mother's Heart",Book,1043700,0,,4,|Books[283155]|Subjects[1000]|Parenting & Families[20]|Family Relationships[11370]|Motherhood[11388] ; |Books[283155]|Subjects[1000]|Religion & Spirituality[22]|Christianity[12290]|Christian Living[12333]|General[12341] ; |Books[283155]|Subjects[1000]|Religion & Spirituality[22]|Spirituality[12809]|Devotionals[69980] ; |Books[283155]|Subjects[1000]|Religion & Spirituality[22]|Christianity[12290]|Worship & Devotion[12465]|Devotionals[69982],0,0,0,
204175,0743200748,"Comrades : Brothers, Fathers, Heroes, Sons, Pals",Book,89347,5,0684856298;0425165108;0671671561;0684848015;068480137X,7,"|Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Relationships[4729]|General[4731] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Family Relationships[11370]|Fatherhood[11378] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Family Relationships[11370]|General[11383] ; |Books[283155]|Subjects[1000]|Religion & Spirituality[22]|Spirituality[12809]|Inspirational[12817] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|General[298657] ; |Books[283155]|Specialty Stores[504360]|Stephen E. Ambrose[497640]|General[502336] ; |Books[283155]|Specialty Stores[504360]|Stephen E. Ambrose[497640]|Paperback[502340]",28,28,3.5,date:1999-6-14|user:ATVPDKIKX0DER|score:4|votes:1|help:0 ; date:1999-6-20|user:A2JRF1TUVZ3V7M|score:4|votes:1|help:1 ; date:1999-6-20|user:AD0BNEM9MFNN3|score:4|votes:1|help:0 ; date:1999-7-6|user:AQJYM0KCMWZJZ|score:1|votes:1|help:1 ; date:1999-7-29|user:A2V4S36N0X73LU|score:5|votes:4|help:4 ; date:1999-8-14|user:ATVPDKIKX0DER|score:1|votes:2|help:2 ; date:1999-10-5|user:ATVPDKIKX0DER|score:2|votes:7|help:7 ; date:1999-10-20|user:A13MU4XD91KD5J|score:4|votes:6|help:3 ; date:1999-12-11|user:AH48NQ5QW9XBY|score:3|votes:6|help:4 ; date:2000-9-24|user:A6QF3RQUTSM9V|score:5|votes:2|help:1 ; date:2000-11-3|user:A2ASIYX8A2QIH6|score:4|votes:12|help:10 ; date:2001-6-6|user:A1K1JW1C5CUSUZ|score:5|votes:5|help:4 ; date:2001-8-5|user:A138N2ZXRQDNMB|score:2|votes:4|help:2 ; date:2001-8-21|user:ACGLX6PB6NAL1|score:5|votes:5|help:4 ; date:2001-8-30|user:A20JYIHL1W1U54|score:5|votes:5|help:4 ; date:2001-9-12|user:A1ZPF0LLRTF7HY|score:5|votes:7|help:5 ; date:2001-11-16|user:A3PV2NKOMHJ25V|score:4|votes:5|help:2 ; date:2001-11-27|user:A2JT6BO9PW4Q8O|score:4|votes:4|help:1 ; date:2002-3-27|user:ATD8JHEGE2QH1|score:1|votes:18|help:3 ; date:2002-7-4|user:AOQW57I26ZN5|score:1|votes:8|help:4 ; date:2002-11-10|user:A2HM0BZWQRV1EF|score:5|votes:8|help:7 ; date:2003-1-8|user:A2PUGVIKJJ4WAB|score:4|votes:0|help:0 ; date:2003-2-14|user:A1U0HC6Z37DUZ0|score:3|votes:3|help:1 ; date:2003-5-24|user:A9T7BSVCU93DI|score:4|votes:4|help:2 ; date:2003-5-28|user:A1LJE5IEP7BAK8|score:3|votes:4|help:3 ; date:2003-10-1|user:AUDSM2CTLLW1Q|score:4|votes:5|help:4 ; date:2004-3-15|user:A22S7D0LP8GRDH|score:5|votes:8|help:7 ; date:2004-11-18|user:A18QAJI99ZEL8I|score:3|votes:0|help:0
204210,0966639715,Right From Birth: Building Your Child's Foundation For Life,Book,221492,5,0738205168;0966639731;1579546455;0553378252;0966639758,5,"|Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Psychology & Counseling[11119]|Child Psychology[11132]|Development[11137] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|Babies & Toddlers[11403]|Child Development[11406] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|General[11423] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Child-Development Books[692276] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Parenting Books[692288]",7,7,4.5,date:1999-1-14|user:AWH3ODWCJC36T|score:5|votes:2|help:2 ; date:1999-1-19|user:ATVPDKIKX0DER|score:4|votes:5|help:0 ; date:1999-1-27|user:A3TRBOP40X35KJ|score:3|votes:13|help:9 ; date:1999-2-8|user:A28U5HZOYER5DB|score:5|votes:3|help:3 ; date:1999-3-14|user:ATVPDKIKX0DER|score:5|votes:16|help:15 ; date:2002-2-4|user:AD4XU8KZFGKWB|score:5|votes:3|help:3 ; date:2003-1-18|user:A13WA7OFJRQMOY|score:5|votes:3|help:0
204329,0805208569,The Learning Child : Guidelines for Parents and Teachers (Bank Street College of Education Child Development),Book,480907,5,0807735132;0321080599;0674965906;0312141378;0072486694,4,"|Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|Babies & Toddlers[11403]|Child Development[11406] ; |Books[283155]|Subjects[1000]|Nonfiction[53]|Education[10605]|Education Theory[69829]|Educational Psychology[69834] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|General[172722] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Child-Development Books[692276]",0,0,0,
204386,0609609262,The Art of Expecting : Simple Ways to Make Room for the Future,Book,445176,5,0609607391;0609600745;0609605216;0609609254;0312308779,3,"|Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Personal Health[282800]|Women's Health[4672]|Pregnancy & Childbirth[4676]|General[4679] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|General[172722] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Pregnancy & Childbirth Books[692292]",2,2,5,date:2002-3-9|user:A2U7D48M4R5XYK|score:5|votes:1|help:1 ; date:2002-3-17|user:A22TU9ER6SCB38|score:5|votes:3|help:2
204405,1573248223,The Mother's Book of Well-Being: Caring for Yourself So You Can Care for Your Baby,Book,85654,5,1557043175;0062511653;0684825201;1573240974;1573241245,2,|Books[283155]|Subjects[1000]|Parenting & Families[20]|Family Relationships[11370]|Motherhood[11388] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|General[172722],6,6,5,date:2002-12-31|user:AH2CXTXYVNRKF|score:5|votes:2|help:2 ; date:2003-1-2|user:A2TEYWYI9QOW4W|score:5|votes:2|help:2 ; date:2003-1-13|user:A2SUHB7E4E5HIV|score:5|votes:2|help:2 ; date:2003-3-3|user:AARUEJQ4390XU|score:5|votes:2|help:2 ; date:2003-11-18|user:A3DDXK84WHEZT8|score:5|votes:4|help:4 ; date:2004-7-26|user:AQVCMGIV2HUO5|score:5|votes:2|help:2
204510,1555535275,"Woman-To-Woman Sexual Violence: Does She Call It Rape? (The Northeastern Series on Gender, Crime, and the Law)",Book,408495,5,0415929466;0761903232;0931188423;0803938896;0918393973,6,"|Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Mental Health[4682]|Abuse & Self Defense[4683]|Domestic Violence[4684] ; |Books[283155]|Subjects[1000]|Nonfiction[53]|Crime & Criminals[11003]|Criminology[11005] ; |Books[283155]|Subjects[1000]|Nonfiction[53]|Social Sciences[11232]|Sociology[11288]|General[11289] ; |Books[283155]|Subjects[1000]|Nonfiction[53]|Social Sciences[11232]|Special Groups[11298]|Lesbian Studies[11308] ; |Books[283155]|Subjects[1000]|Nonfiction[53]|Women's Studies[11325]|General[11334] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Family Relationships[11370]|Dysfunctional Relationships[11376]",0,0,0,
204547,1878346490,Free Stuff for Busy Moms!,Book,256892,5,1878346334;1878346407;0071410090;1878346520;1878346512,5,"|Books[283155]|Subjects[1000]|Parenting & Families[20]|Family Relationships[11370]|Motherhood[11388] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|General[11423] ; |Books[283155]|Subjects[1000]|Reference[21]|Catalogs & Directories[11626]|Directories[170941] ; |Books[283155]|Subjects[1000]|Reference[21]|General[408268] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Parenting Books[692288]",5,5,4,date:2000-4-5|user:A3AF4C1GONK5DC|score:5|votes:21|help:16 ; date:2000-9-20|user:A1Z9VPM6MH5AS6|score:5|votes:17|help:5 ; date:2001-1-9|user:AVSZE43RTQUJZ|score:5|votes:23|help:22 ; date:2001-5-4|user:A3AKKE4K8PYXCM|score:2|votes:29|help:28 ; date:2004-1-19|user:A2GMF6HTO539JA|score:2|votes:6|help:6
204638,1576831388,Courageous Parenting: The Passionate Pursuit of Your Teen's Heart,Book,395795,5,1564767477;0830732292;0929239717;084994077X;0891096973,2,|Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|Teenagers[11431] ; |Books[283155]|Subjects[1000]|Religion & Spirituality[22]|Christianity[12290]|Christian Living[12333]|General[12341],0,0,0,
204880,0929292855,Life Is a Jungle (The Rani Adventures; Bk. 2),Book,422428,5,1576581527;0803281781;0884191338;0890845956;0441006108,9,|Books[283155]|Subjects[1000]|Parenting & Families[20]|Family Relationships[11370]|General[11383] ; |Books[283155]|Subjects[1000]|Religion & Spirituality[22]|Christianity[12290]|Christian Living[12333]|General[12341] ; |Books[283155]|Subjects[1000]|Religion & Spirituality[22]|Christianity[12290]|Clergy[12360]|Youth Ministry[12374] ; |Books[283155]|Subjects[1000]|Travel[27]|Latin America[17128]|South America[17150]|Peru[17172] ; |Books[283155]|Subjects[1000]|Teens[28]|Biographies & Memoirs[17418]|General[17424] ; |Books[283155]|Subjects[1000]|Travel[27]|Latin America[17128]|South America[17150]|Brazil[17157]|Amazon[67577] ; |Books[283155]|Subjects[1000]|Teens[28]|Religion & Spirituality[171119]|Christianity[280287]|General[171120] ; |[265523]|Amazon.com Stores[285080]|Travel[605012]|Categories[3074321]|Travel Books[639538]|Latin America[640260]|South America[640294]|Brazil[640298]|Amazon[640302] ; |[265523]|Amazon.com Stores[285080]|Travel[605012]|Categories[3074321]|Travel Books[639538]|Latin America[640260]|South America[640294]|Peru[640318],1,1,5,date:2000-5-24|user:A2WQR3UL2LTKEB|score:5|votes:5|help:5
205083,059518717X,"My Life: A Father's Memories of Life and Learning : A Journal to Communicate Your Memories, Values and Lessons of Life to Your Child",Book,345725,0,,2,|Books[283155]|Subjects[1000]|Parenting & Families[20]|Family Relationships[11370]|Fatherhood[11378] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|General[172722],0,0,0,
205092,0595246583,The Babysitting Bible,Book,1020034,0,,1,|Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|Child Care[11416],2,2,5,date:2002-10-10|user:A3UOEH0B8HDP2O|score:5|votes:6|help:5 ; date:2003-2-8|user:A14OJS0VWMOSWO|score:5|votes:1|help:1
205170,0967118905,Secrets of Feeding a Healthy Family,Book,44190,5,0923521518;0915950839;0471346985;0738208264;0684837722,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Diet[4317]|Healthy[4320] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Nutrition[282861]|General[4628] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Family Health[11367]",9,9,4,date:1999-10-12|user:AZE9I6NWWHQ52|score:5|votes:21|help:18 ; date:2001-3-25|user:A3UA0T69F0TQG|score:1|votes:32|help:3 ; date:2001-5-12|user:A1PSA2BCIMET8B|score:5|votes:10|help:10 ; date:2002-10-10|user:A3KL23T4A8AVXR|score:5|votes:9|help:9 ; date:2003-5-29|user:ABJHGMKBIDPT1|score:5|votes:11|help:10 ; date:2003-7-23|user:A1TSDX4GPOESJH|score:5|votes:2|help:2 ; date:2003-8-25|user:A30WWE6N6I79TU|score:5|votes:7|help:7 ; date:2004-5-21|user:A1XQ0N87FMY3RG|score:4|votes:3|help:3 ; date:2004-11-19|user:A16UI57BUEHUDD|score:1|votes:15|help:7
205173,0812932404,"Sticks and Stones : 7 Ways Your Child Can Deal with Teasing, Conflict, and Other Hard Times",Book,314962,5,1575420686;096220367X;0966036689;1575420457;1568250290,3,"|Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|General[11423] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|General[172722] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Parenting Books[692288]",9,9,5,date:2000-3-8|user:A3VNWKEPRRPY72|score:5|votes:8|help:8 ; date:2000-3-9|user:A205YVWW9Y0LZ9|score:5|votes:8|help:8 ; date:2000-3-9|user:AHIJVH1VVDP7Q|score:5|votes:10|help:10 ; date:2000-3-12|user:A1B68NIWY1JBBA|score:5|votes:8|help:8 ; date:2000-4-6|user:A1O83AI47OMPOR|score:5|votes:14|help:13 ; date:2000-4-10|user:A2IFIS5CXD9ZN|score:5|votes:24|help:24 ; date:2000-4-13|user:A2NIZNLY5K36C5|score:4|votes:35|help:7 ; date:2002-7-15|user:A3N65OJE60ZZZN|score:5|votes:4|help:4 ; date:2004-7-21|user:A1SYL8JKO9YEK0|score:5|votes:1|help:1
205227,0884197190,"Maximum Solutions for Add, Learning Disabilities and Autism: Natural Treatments for Add, Adhd and Autism",Book,67792,5,0884196631;0785267115;0884196437;0971621500;0884199487,9,"|Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Alternative Medicine[4696]|General[4701] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Alternative Medicine[4696]|Naturopathy[4714] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Special Needs[11436]|Disabilities[11437] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Special Needs[11436]|General[11439] ; |Books[283155]|Subjects[1000]|Medicine[13996]|Alternative & Holistic[14038]|Naturopathy[14058] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Personal Health[282800]|Children's Health[282948]|Learning Disorders[282949] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Personal Health[282800]|Children's Health[282948]|Autism & Asperger's Syndrome[282950] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Personal Health[282800]|Children's Health[282948]|Special Needs Children[282964] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Personal Health[282800]|Healthy Living[465686]",0,0,0,
205237,0740719017,The Last Editor,Book,570464,0,,4,|Books[283155]|Subjects[1000]|Biographies & Memoirs[2]|Arts & Literature[2327]|Authors[2330] ; |Books[283155]|Subjects[1000]|Biographies & Memoirs[2]|General[2375] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|General[172722] ; |Books[283155]|Subjects[1000]|Biographies & Memoirs[2]|Professionals & Academics[2419]|Journalists[172763],11,11,4.5,date:2002-4-3|user:AYGJBZXW237ZD|score:2|votes:16|help:5 ; date:2002-4-8|user:ASF0N95M3NGYJ|score:5|votes:8|help:6 ; date:2002-4-9|user:A36FSFOV83C0GL|score:5|votes:5|help:4 ; date:2002-4-12|user:A3F6AAMC2N82EB|score:5|votes:0|help:0 ; date:2002-4-12|user:A3F6AAMC2N82EB|score:5|votes:6|help:5 ; date:2002-4-16|user:A3JR33HA13RB5M|score:5|votes:4|help:3 ; date:2002-4-30|user:A1QS8P653LVPHN|score:1|votes:12|help:4 ; date:2002-5-10|user:A36RS1TC4T1MK4|score:5|votes:7|help:3 ; date:2002-6-5|user:AJ4EGFPCPE19S|score:5|votes:3|help:1 ; date:2002-7-20|user:A1BHRSCHDNHJWT|score:5|votes:2|help:0 ; date:2003-3-29|user:A2VVJB0XPPQB33|score:5|votes:0|help:0
205308,0374524734,"It's not fair, Jeremy Spencer's parents let him stay up all night! : A Guide to the Tougher Parts of Parenting",Book,38992,5,0374527083;0374528535;0345460928;0374525684;0380799006,2,"|Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|General[11423] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Parenting Books[692288]",6,6,5,date:1997-5-8|user:ATVPDKIKX0DER|score:5|votes:8|help:8 ; date:1997-10-4|user:ATVPDKIKX0DER|score:4|votes:5|help:5 ; date:1999-6-20|user:ATVPDKIKX0DER|score:5|votes:8|help:7 ; date:2000-9-18|user:A1IWEHA1SJLI4E|score:5|votes:10|help:10 ; date:2002-12-8|user:ALYOQ8324079Y|score:5|votes:11|help:11 ; date:2003-3-13|user:AMO1DF7KCRDL9|score:5|votes:3|help:3
205374,0810941120,At Home with Beatrix Potter : The Creator of Peter Rabbit,Book,440547,5,0140073647;0789485389;0723235619;0876143443;0823414078,5,|Books[283155]|Subjects[1000]|Biographies & Memoirs[2]|Arts & Literature[2327]|Authors[2330] ; |Books[283155]|Subjects[1000]|Biographies & Memoirs[2]|General[2375] ; |Books[283155]|Subjects[1000]|Biographies & Memoirs[2]|Historical[2376]|British[2377]|General[2383] ; |Books[283155]|Subjects[1000]|Biographies & Memoirs[2]|Specific Groups[2437]|Women[2445] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Literature Guides[11399],3,3,5,date:2000-4-2|user:A2109QN7ERSQHE|score:5|votes:22|help:21 ; date:2000-4-6|user:ANLNJ0K2XSIRF|score:5|votes:47|help:47 ; date:2003-1-4|user:A1MR1VMK999I6O|score:5|votes:1|help:1
205468,1565662903,Movin' On: Your Options in Retirement Living,Book,1183197,0,,2,|Books[283155]|Subjects[1000]|Parenting & Families[20]|Aging Parents[11352]|Retirement Planning[11360] ; |Books[283155]|Subjects[1000]|Reference[21]|Catalogs & Directories[11626]|Directories[170941],0,0,0,
205498,1561231061,"Children Grieve, Too: Helping Children Cope With Grief",Book,622147,3,189053403X;0870293214;1575420007,5,"|Books[283155]|Subjects[1000]|Teens[28]|Health, Mind & Body[171181]|General[3191] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Death & Grief[4608]|Grief & Bereavement[4610] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Self-Help[4736]|General[4738] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|Babies & Toddlers[11403]|Child Development[11406] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Child-Development Books[692276]",4,4,4,date:1999-12-14|user:AGR7A6ABFUEHK|score:5|votes:15|help:13 ; date:1999-12-21|user:AGR7A6ABFUEHK|score:5|votes:17|help:17 ; date:2000-7-3|user:A2QMVKAYIYA9N3|score:5|votes:7|help:1 ; date:2001-8-6|user:AUT8FVHE3IR3C|score:1|votes:16|help:15
205543,0761514708,"Positive Discipline A-Z, Revised and Expanded 2nd Edition: From Toddlers to Teens, 1001 Solutions to Everyday Parenting Problems",Book,5268,5,0761515151;0345402510;0761511288;0761521755;0761515054,3,"|Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|Discipline[11418] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|General[11423] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Parenting Books[692288]",10,10,4.5,date:1999-2-21|user:AXUS0N7Z0J8UX|score:5|votes:27|help:23 ; date:2000-1-10|user:A3LECPTJ6GQJN9|score:4|votes:23|help:16 ; date:2000-8-15|user:A35DWVP6TR4NID|score:5|votes:38|help:37 ; date:2001-10-21|user:A12QJDHV2SY1K0|score:4|votes:8|help:6 ; date:2001-11-2|user:A12QJDHV2SY1K0|score:5|votes:12|help:11 ; date:2002-5-17|user:A1D4OX4V75YOVA|score:5|votes:11|help:6 ; date:2003-6-5|user:A3DWUOAZVVFO28|score:3|votes:10|help:6 ; date:2004-3-28|user:A1MLMKB0IV8B4Y|score:5|votes:4|help:2 ; date:2004-8-19|user:A3STU2YTF0VQWP|score:5|votes:1|help:0 ; date:2005-1-24|user:A1V71M4F1ZW917|score:5|votes:8|help:8
205586,0310211344,Learn To Discern,Book,1049783,0,,4,"|Books[283155]|Subjects[1000]|Nonfiction[53]|Education[10605]|General[10635] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|General[11423] ; |Books[283155]|Subjects[1000]|Religion & Spirituality[22]|Christianity[12290]|Christian Living[12333]|General[12341] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Parenting Books[692288]",4,4,4,date:1999-3-2|user:ATVPDKIKX0DER|score:1|votes:6|help:0 ; date:1999-5-4|user:ATVPDKIKX0DER|score:5|votes:1|help:1 ; date:1999-7-24|user:ATVPDKIKX0DER|score:5|votes:2|help:2 ; date:1999-9-19|user:ATVPDKIKX0DER|score:5|votes:2|help:2
205636,0722536755,The Good Skin Doctor: A Dermatologist's Survival Guide to Beating Acne,Book,468240,0,,3,"|Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Beauty & Fashion[4601]|Skin Care[4606] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|General[172722] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|General[298657]",4,4,4.5,date:2000-6-29|user:AJU3BPHM8G3HO|score:4|votes:14|help:7 ; date:2000-10-13|user:A1ZNKOMHBX496J|score:5|votes:12|help:12 ; date:2001-6-29|user:A22AYBS7O7GY3Z|score:5|votes:18|help:18 ; date:2002-8-22|user:A1BD3CQTSKYUJI|score:4|votes:0|help:0
