from_node_id,to_node_id
74016,79503
74016,79504
74016,79505
74016,79506
74043,27921
74045,74046
74046,1912
74046,2384
74046,4177
74046,19684
74046,54257
74046,65114
74046,74045
74046,75105
74046,75106
74046,75107
74051,47198
74070,90963
74081,74088
74082,74088
74083,74088
74084,74088
74085,74088
74086,74088
74088,35649
74088,68684
74088,74081
74088,74082
74088,74083
74088,74086
74088,74089
74088,74090
74088,85901
74088,177359
74089,74088
74090,74088
74096,125193
74107,74108
74108,70625
74108,74107
74108,74109
74108,74110
74108,74111
74108,74112
74108,74113
74108,74114
74108,117864
74108,117865
74109,74108
74110,74108
74112,74108
74114,74108
74115,70625
74115,74107
74115,74108
74115,74113
74115,178926
74133,71001
74150,105781
74151,105781
74171,198001
74190,96300
74256,10983
74256,34471
74257,99231
74273,85009
74280,26429
74280,37748
74280,37749
74280,74281
74280,74283
74280,74284
74280,74285
74280,74286
74280,176517
74280,183834
74281,74280
74282,74280
74283,74280
74284,74280
74285,74280
74286,74280
74305,186581
74306,40521
74307,40521
74308,40521
74308,136610
74309,40521
74310,136610
74311,40521
74312,40521
74313,40521
74315,183730
74317,30803
74329,43622
74330,43622
74331,43622
74332,43622
74333,43622
74334,43622
74352,120454
74357,49632
74361,147463
74363,75061
74365,75061
74371,1242
74372,51023
74373,57695
74373,68532
74374,57695
74374,68532
74377,78378
74383,52925
74384,52925
74393,53163
74402,138573
74408,7851
74408,10604
74408,21730
74408,31241
74408,39831
74408,55347
74408,74409
74408,101443
74408,152486
74408,262908
74474,74475
74475,38614
74475,63157
74475,63161
74475,74474
74475,77085
74475,90231
74475,90232
74475,90233
74475,90234
74475,90235
74483,115018
74489,64002
74491,64002
74499,23249
74507,93527
74508,93527
74510,93527
74514,44445
74514,55192
74514,55195
74514,66273
74514,66274
74514,66275
74514,66278
74514,153111
74514,153112
74514,153113
74527,31
74538,14359
74538,26740
74538,48147
74538,64100
74538,69280
74538,88114
74538,140419
74539,69280
74540,43292
74558,69740
74559,69740
74636,62667
74642,50096
74669,79514
74673,5914
74673,35100
74673,50305
74673,74674
74673,82543
74673,98902
74673,148321
74673,148322
74673,148323
74673,148324
74674,74673
74675,3838
74675,35100
74677,121903
74739,152653
74741,152653
74752,74753
74752,112935
74753,7879
74753,43792
74753,51867
74753,62670
74753,74752
74753,74754
74753,74755
74753,238668
74753,257655
74753,302740
74754,74753
74755,74753
74780,4050
74790,30112
74792,11080
74793,11080
74793,161159
74826,76056
74830,76056
74856,84015
74859,84015
74871,53870
74885,107373
74885,113622
74896,116987
74898,783
74898,833
74898,6393
74898,6802
74898,8361
74898,52295
74898,54955
74898,74899
74898,110126
74898,123250
74899,74898
74914,56239
74915,56239
74920,53870
74922,53870
74923,53870
74932,146800
74936,15227
74936,15228
74936,15229
74936,15230
74936,19667
74936,33250
74936,41261
74936,41262
74936,58143
74936,58144
74945,24985
74945,47980
74945,59804
74945,74946
74945,74947
74945,74948
74945,74950
74945,74951
74945,74953
74945,85302
74946,74945
74947,74945
74948,74945
74949,74945
74950,74945
74951,74945
74952,74945
74953,74945
74955,20793
74955,20800
74955,42446
74955,51043
74955,60219
74955,60221
74955,82366
74955,82368
74955,83853
74955,83855
74959,116121
74965,130523
74966,15326
74966,61240
74966,61241
74966,61242
74966,61243
74966,61244
74966,61246
74966,61248
74966,81160
74966,135921
74967,162149
74992,39878
74992,46137
74992,64241
74992,64243
74992,64245
74992,123665
74992,137307
74992,137308
74992,160153
74992,201448
74993,74992
74994,74992
74999,146495
75000,258014
75001,65370
75002,65370
75003,65370
75004,75005
75005,61671
75005,66138
75005,66139
75005,75004
75005,75006
75005,75007
75005,87723
75005,87724
75005,99342
75005,131293
75006,75005
75007,75005
75024,103981
75025,41379
75027,41379
75027,114093
75028,140373
75047,70140
75048,70140
75049,70140
75050,70140
75061,50983
75061,65549
75061,70929
75061,79668
75061,91715
75061,98875
75061,106914
75061,106915
75061,130083
75061,139169
75064,75061
75071,64619
75071,71324
75071,71325
75071,195007
75082,8653
75086,75089
75087,75089
75088,75089
75089,73170
75089,73171
75089,75086
75089,75087
75089,75088
75089,75091
75089,155350
75089,155352
75089,208590
75089,208591
75091,75089
75105,74046
75106,74046
75107,74046
75119,236044
75165,13245
75196,75198
75197,75198
75198,22418
75198,22421
75198,25246
75198,75196
75198,75197
75198,92945
75198,92946
75198,92947
75198,92948
75198,92949
75202,8167
75205,145274
75206,78173
75206,114457
75212,97067
75228,101335
75229,101335
75230,101335
75259,32582
75260,84015
75269,130532
75269,130533
75275,248363
75300,41687
75302,111044
75303,41687
75309,14096
75330,191591
75356,12
75357,120465
75373,105794
75375,107903
75379,51023
75384,46055
75385,46055
75386,46055
75391,51223
75392,51223
75393,51223
75394,51223
75395,51223
75396,51223
75418,13940
75419,13940
75420,13940
75429,75433
75429,155801
75430,90752
75431,75433
75432,75433
75433,24596
75433,31260
75433,54427
75433,73140
75433,75429
75433,75431
75433,107497
75433,114289
75433,124069
75433,144887
75436,155801
75456,204946
75469,159067
75470,110934
75470,159067
75472,159067
75473,159067
75476,70754
75480,125347
75485,59976
75486,59976
75487,59976
75501,85159
75520,78210
75522,78210
75535,9264
75535,39642
75535,39643
75535,39644
75535,39645
75535,39647
75535,39649
75535,66887
75535,106257
75535,121158
75549,107373
75551,67459
75578,74992
75579,102758
75615,73090
75616,73090
75617,73090
75633,73539
75636,70140
75658,104312
75661,104312
75664,104312
75667,192665
75670,192665
75672,8167
75680,80302
75682,37166
75685,75687
75686,75687
75687,30685
75687,75685
75687,75686
75687,75688
75687,75690
75687,78062
75687,78063
75690,75687
75695,72391
75695,72392
75696,72392
75717,153850
75730,95079
75738,127251
75738,127253
75740,40220
75757,76553
75773,78775
75786,4811
75786,4816
75786,22706
75786,22709
75786,22713
75786,29318
75786,45738
75786,65902
75786,66534
75786,66535
75787,114675
75793,38023
75793,46141
75793,46142
75793,46149
75793,67736
75793,72780
75793,75789
75793,75790
75793,169283
75793,188075
75797,39827
75798,105303
75813,97071
75827,10607
75827,17520
75828,17342
75834,97847
75835,58427
75857,78378
75864,36174
75864,39739
75864,55310
75864,58637
75864,90518
75864,131485
75864,162067
75864,176058
75864,266038
75864,266039
75885,75888
75886,75888
75888,18343
75888,35386
75888,41988
75888,41990
75888,57223
75888,75885
75888,75886
75888,75889
75888,75890
75890,75888
75892,2663
75908,75909
75909,4487
75909,7648
75909,34414
75909,47391
75909,59246
75909,75908
75909,75910
75909,226602
75909,263355
75909,269275
75910,75909
75922,64541
75922,186279
75923,53315
75923,241341
75946,77535
75947,77535
75949,173752
75954,77535
75987,245119
75991,68502
75997,109340
76001,109340
76002,109340
76014,90979
76017,23445
76020,62049
76021,62049
76022,62049
76023,62049
76024,62049
76028,125872
76029,125872
76039,76042
76042,33335
76042,55441
76042,55442
76042,73912
76042,73914
76042,73917
76042,76039
76042,108657
76055,76056
76056,48813
76056,74825
76056,74826
76056,74830
76056,76055
76056,81789
76056,83441
76065,120471
76068,99351
76082,50224
76087,141664
76089,27602
76090,2490
76103,8861
76111,76113
76112,76113
76113,31392
76113,31393
76113,31394
76113,31395
76113,31397
76113,31398
76113,76108
76113,76111
76113,76112
76113,77545
76121,101344
76124,101344
76140,28458
76141,28458
76178,43904
76179,76182
76181,76182
76182,3166
76182,27010
76182,44781
76182,44783
76182,76179
76182,76181
76182,105816
76182,126081
76182,133946
76182,133947
76209,122544
76215,81612
76254,6589
76255,6589
76256,6589
76259,6589
76272,80042
76273,80042
76280,66851
76310,54952
76311,54952
76348,170575
76359,59976
76364,10199
76368,54207
76368,61206
76368,71284
76368,72455
76368,76369
76368,79960
76368,79961
76368,111611
76368,111612
76368,111613
76369,76368
76371,76368
76401,64315
76402,64315
76409,105045
76416,24860
76416,34685
76416,56193
76416,65868
76416,76417
76416,76418
76416,76419
76416,76420
76416,76421
76416,126537
76417,76416
76418,76416
76419,76416
76420,76416
76421,76416
76444,33536
76444,46511
76484,100007
76494,120474
76500,68830
76501,68830
76512,6233
76517,48092
76549,72391
76550,72392
76551,72391
76551,72392
76552,72392
76553,42095
76553,68070
76553,68072
76553,75756
76553,75757
76553,75758
76553,76555
76553,123851
76553,123852
76554,76553
76556,96188
76558,96188
76567,81373
76568,81373
76571,89
76571,90
76571,91
76571,20086
76571,28439
76571,96544
76571,126658
76571,258175
76571,258176
76571,258177
76591,102409
76600,31116
76600,36437
76600,54544
76600,76601
76600,81639
76600,129104
76600,129105
76600,129107
76600,129108
76600,136616
76601,76600
76602,165421
76603,117735
76624,76626
76625,34989
76626,16136
76626,16138
76626,31607
76626,34988
76626,76624
76626,76625
76626,107909
76626,114037
76626,165316
76626,241703
76627,34989
76637,38010
76637,179699
76639,8167
76640,179699
76641,143630
76656,28458
76657,28458
76659,28458
76660,28458
76672,28246
76672,28249
76672,40003
76672,41613
76672,45416
76672,50915
76672,57385
76672,57755
76672,68486
76672,76673
76678,41278
76681,232244
76683,43448
76686,43448
76687,43448
76688,43448
76698,46030
76701,73539
76711,83454
76711,175641
76711,178561
76712,83454
76714,2470
76729,8829
76729,15911
76729,27477
76729,48360
76729,73589
76729,76731
76729,124936
76729,128224
76729,128225
76729,137980
76730,76729
76731,76729
76750,50633
76760,28170
76771,52454
76772,52454
76773,52454
76778,97860
76782,105614
76800,76804
76804,55231
76804,76800
76804,120373
76804,131207
76804,131208
76804,131209
76804,131210
76804,131211
76804,131212
76804,131213
76807,29634
76807,29635
76807,29638
76807,56416
76807,57065
76807,57068
76807,81383
76807,81384
76807,81385
76807,81386
76815,12256
76815,55409
76815,57048
76817,46617
76828,114814
76832,130920
76843,132172
76873,81674
76891,153935
76894,91660
76894,302743
76899,69740
76903,41379
76905,41379
76906,41379
76918,62526
76918,137263
76923,70506
76927,71894
76928,71894
76929,71894
76947,28598
76985,34989
76995,120471
77011,204727
77019,23984
77022,206240
77024,206240
77029,78077
77032,78077
77034,78077
77080,78894
77085,74475
77086,140430
77088,140430
77090,62147
77090,140430
77108,23882
77108,45217
77109,23882
77145,9813
77145,14313
77145,17132
77145,18425
77145,32210
77145,34697
77145,39720
77145,40060
77145,123857
77145,123858
77148,10787
77148,24568
77148,35830
77148,40306
77148,77150
77148,78106
77148,80273
77148,95162
77148,142272
77150,24830
77150,77148
77177,6589
77180,30652
77180,40646
77180,42065
77180,46205
77180,46206
77180,46207
77180,46208
77180,49312
77180,59698
77180,165348
77193,91715
77221,112277
77230,72391
77230,155541
77240,157529
77241,157529
77249,49619
77251,49619
77278,77279
77279,15652
77279,51646
77279,77278
77279,77282
77279,122179
77279,197652
77279,197653
77279,197654
77279,197655
77279,197656
77283,66571
77288,10771
77290,161314
77308,117887
77324,8110
77324,54675
77324,111235
77324,111236
77324,219270
77324,247150
77324,247151
77324,247152
77324,247153
77324,247154
77338,159692
77346,89615
77357,35330
77358,54825
77366,88371
77380,171849
77382,54152
77385,54152
77401,161399
77423,28501
77423,47385
77423,47386
77423,65804
77429,23445
77431,17100
77431,37297
77435,129656
77446,77451
77447,77451
77448,77451
77449,77451
77450,77451
77451,77447
77451,77450
77451,77452
77451,77454
77451,88994
77451,88995
77451,88996
77451,91638
77451,91639
77451,110411
77452,77451
77454,77451
77469,71891
77472,17100
77489,77491
77491,55368
77491,66023
77491,71676
77491,71678
77491,71679
77491,71680
77491,71681
77491,77489
77491,90417
77491,93730
77507,109699
77521,41687
77525,80308
77527,80308
77531,80308
77535,5741
77535,6145
77535,35824
77535,66139
77535,75946
77535,75953
77535,75954
77535,100127
77535,115959
77535,155643
77540,188870
77545,76113
77585,8167
77606,77611
77608,77611
77611,3739
77611,44589
77611,89619
77611,89620
77611,89621
77611,89622
77611,89623
77611,89624
77611,89625
77611,89626
77614,83454
77629,163226
77647,23817
77647,31449
77647,35060
77647,38077
77647,57320
77647,60716
77647,77648
77647,112056
77647,116949
77647,187032
77664,47092
77665,47092
77666,47092
77674,31900
77678,41335
77679,41335
77680,41335
77685,115760
77692,118541
77732,77735
77733,167530
77735,20493
77735,21522
77735,21523
77735,21530
77735,46299
77735,77733
77735,77738
77735,90033
77735,113993
77735,113994
77736,20492
77736,20493
77736,21522
77736,21527
77736,46299
77736,77733
77736,77737
77736,77738
77736,113656
77736,113657
77737,77735
77737,77736
77738,77735
77738,77736
77742,14476
77754,74945
77755,74945
77757,74945
77758,74945
77765,116508
77767,116508
77776,17392
77780,212791
77783,137270
77784,137270
77785,137270
77786,203532
77787,137270
77788,203532
77796,107189
77797,37254
77798,51408
77799,51408
77800,51408
77817,10933
77818,10933
77830,18734
77830,18736
77830,24006
77830,24007
77830,24008
77830,24009
77830,24010
77830,24012
77830,26416
77830,26417
77832,190628
77837,54208
77838,54208
77839,54208
77841,44510
77853,157533
77872,30415
77875,30415
77876,30415
77877,37667
77890,28209
77891,58561
77891,58564
77895,142930
77907,60913
77908,60913
77909,60913
77916,61298
77916,77910
77916,77915
77916,102075
77927,25249
77933,83826
77938,126066
77941,77946
77942,77946
77943,77946
77944,77946
77945,77946
77946,64148
77946,77941
77946,77942
77946,77943
77946,77945
77946,77947
77946,77948
77946,181284
77946,249091
77946,249092
77947,77946
77948,77946
77949,37759
77950,69657
77951,69657
77966,90961
77975,17100
77975,37297
77976,17100
77976,37297
77994,156189
77996,156189
77997,156189
78012,84055
78015,84055
78027,71881
78028,71881
78035,46030
78036,46030
78037,46030
78038,46030
78040,112978
78043,112978
78044,112978
78045,8167
78055,73483
78055,73484
78055,73486
78055,78056
78055,150955
78055,152840
78055,235907
78055,245852
78055,245853
78055,245854
78056,78055
78062,75687
78077,29779
78077,50626
78077,76491
78077,77028
78077,77029
78077,77032
78077,77034
78077,78078
78077,178137
78077,178138
78078,78077
78082,79548
78100,78103
78101,78103
78102,78103
78103,12111
78103,29618
78103,29619
78103,39339
78103,39340
78103,78100
78103,78101
78103,78105
78103,140783
78103,163554
78105,78103
78107,32878
78113,112399
78115,10048
78120,198001
78137,95617
78139,171904
78173,45921
78173,75206
78173,104820
78173,112696
78173,121154
78173,121540
78173,127233
78173,130326
78173,167047
78173,189134
78175,37166
78185,124642
78187,89636
78207,213809
78210,40840
78210,42084
78210,45735
78210,65030
78210,85371
78210,120928
78210,120929
78210,120930
78210,120933
78210,142934
78216,171958
78223,171958
78226,84633
78230,46694
78231,46694
78253,117326
78256,21476
78262,44353
78272,42411
78272,46249
78272,46252
78272,47021
78272,78273
78272,78274
78272,89317
78272,89318
78272,106526
78272,143128
78273,78272
78274,78272
78283,108709
78288,63662
78288,161773
78288,212444
78288,233053
78288,233054
78288,233055
78288,233056
78288,233057
78288,255726
78288,258583
78293,51859
78294,51859
78295,51859
78295,59686
78307,62485
78339,141921
78349,90963
78377,78378
78378,783
78378,4028
78378,15093
78378,29859
78378,31571
78378,49581
78378,55237
78378,67835
78378,74377
78378,78377
78402,88386
78409,66851
78419,88386
78423,222631
78428,68015
78429,68015
78430,68015
78436,43292
78442,52925
78443,52925
78462,44353
78473,94277
78476,14811
78477,14811
78494,13245
78507,142282
78510,52925
78531,97879
78539,110561
78542,84060
78553,76368
78560,30875
78563,30875
78589,31140
78590,31140
78607,29868
78625,2841
78625,23388
78634,19388
78634,28478
78634,32882
78634,38310
78634,41576
78634,78635
78634,78636
78634,84902
78634,84904
78634,84905
78635,78634
78636,78634
78655,157992
78658,110155
78676,53663
78693,109267
78723,48092
78725,154688
78732,78733
78733,78732
78733,100537
78733,141023
78733,141024
78733,141025
78733,141026
78733,141027
78733,141028
78733,147665
78733,147666
78740,90979
78740,90981
78742,27690
78750,51688
78763,80419
78767,136363
78772,52888
78772,52889
78772,52890
78772,52892
78772,52893
78772,52894
78772,78769
78772,128311
78772,152918
78772,158784
78773,78772
78775,42311
78775,53452
78775,80803
78775,86816
78775,87823
78775,114171
78775,135393
78775,135394
78775,135395
78775,135396
78778,102994
78799,66279
78802,13478
78802,131947
78810,46243
78812,57081
78840,94933
78870,78876
78871,78876
78872,78876
78874,78876
78875,78876
78876,61217
78876,78871
78876,78874
78876,78875
78876,78877
78876,78879
78876,108676
78876,108678
78876,117267
78876,133216
78877,78876
78879,78876
78883,69111
78888,78893
78888,78894
78889,78893
78889,78894
78890,78893
78890,78894
78891,78893
78891,78894
78892,78893
78893,53407
78893,63161
78893,63162
78893,78888
78893,78889
78893,78890
78893,78891
78893,78892
78893,78894
78893,92226
78894,53407
78894,77080
78894,78888
78894,78889
78894,78890
78894,78891
78894,78892
78894,78893
78894,98541
78894,98542
78918,117277
78986,77491
79000,110163
79011,106540
79012,65482
79043,109340
79065,102082
79071,156822
79126,12
79126,31
79127,119128
79142,194633
79143,194633
79148,137292
79151,45744
79152,71161
79163,31110
79172,116312
79181,244426
79185,168784
79186,134667
79190,49038
79193,120791
79193,135029
79238,46617
79239,46617
79247,129700
79255,31110
79256,31110
79258,10540
79261,11448
79265,79266
79266,22099
79266,22100
79266,50211
79266,65057
79266,69662
79266,79265
79266,79271
79266,84655
79266,84658
79266,91052
79267,79266
79268,84656
79271,79266
79271,84656
79294,37297
79295,17100
79295,37297
79298,79299
79299,34898
79299,52005
79299,52006
79299,66076
79299,66079
79299,79298
79299,79300
79299,79301
79299,89499
79299,158785
79304,103578
79313,79314
79314,905
79314,938
79314,1409
79314,1439
79314,4125
79314,4731
79314,6443
79314,10464
79314,34568
79314,53023
79321,93045
79324,34348
79324,53467
79324,53470
79324,53471
79324,259651
79327,66022
79338,3301
79341,163693
79360,38024
79367,10896
79367,26776
79367,38312
79367,60896
79367,61687
79367,72170
79367,110164
79367,110165
79367,110166
79367,110167
79456,180108
79457,168139
79461,165480
79479,144803
79480,144803
79493,67006
79500,142293
79501,73539
79502,73539
79503,74016
79504,74016
79505,74016
79506,74016
79513,79514
79514,60545
79514,74669
79514,79513
79514,79515
79514,121011
79514,139586
79514,165820
79514,165821
79514,165822
79514,199119
79537,17100
79537,37297
79548,19093
79548,36058
79548,36060
79548,43918
79548,58514
79548,60560
79548,77200
79548,78082
79548,100779
79548,202671
79560,94554
79579,17100
79579,37297
79587,29868
79588,119599
79592,31110
79593,79595
79593,105074
79594,79595
79595,25160
79595,79594
79595,79596
79595,105074
79595,105077
79595,105078
79595,139804
79595,139805
79595,139807
79595,140076
79596,79595
79596,105074
79617,311520
79633,79635
79634,79635
79635,16147
79635,16149
79635,16151
79635,33159
79635,34607
79635,34610
79635,79633
79635,79634
79635,79636
79635,151880
79641,83822
79648,30803
79654,115050
79655,115050
79699,79703
79701,79703
79703,79699
79703,79701
79703,104336
79703,104337
79703,104338
79703,104339
79703,104340
79703,104341
79703,104342
79703,121396
79723,46030
79724,46030
79725,44010
79726,79731
79727,79731
79728,79731
79729,79731
79730,79731
79731,39680
79731,44458
79731,44459
79731,79726
79731,79727
79731,79728
79731,79729
79731,79730
79731,107216
79731,242074
79739,115053
79763,88394
79794,18602
79803,298263
79815,51769
79816,51769
79817,51769
79818,51769
79819,51769
79819,122268
79834,39286
79877,86477
79895,78378
79907,43466
79908,43466
79923,181604
79945,70559
79950,119599
79959,116522
79960,76368
79969,71569
79994,197659
80035,131947
80036,46376
80040,80042
80041,80042
80042,76272
80042,80041
80042,80045
80042,193532
80042,193533
80042,193534
80042,193535
80042,193536
80042,193537
80042,193538
80045,80042
80048,147205
80050,147205
80055,3301
80078,30415
80080,30415
80083,30415
80084,155801
80097,84995
80106,113002
80123,24777
80125,9413
80132,10933
80133,10933
80138,245513
80143,6589
80151,13261
80163,11932
80171,21090
80172,21090
80173,21090
80212,104560
80225,28912
80225,28915
80225,28916
80225,80226
80225,80227
80225,80228
80225,95217
80225,109384
80225,120211
80225,120213
80226,80225
80227,80225
80228,80225
80236,35943
80246,108256
80258,27190
80261,263236
80279,36067
80280,36067
80281,36067
80282,36067
80283,36067
80284,30503
80302,18754
80302,18759
80302,24996
80302,24997
80302,25001
80302,29968
80302,37569
80302,39883
80302,68802
80302,75680
80307,39286
80308,40268
80308,75482
80308,77523
80308,77524
80308,77525
80308,77526
80308,77527
80308,77531
80308,90739
80308,134661
80309,14096
80347,10494
80350,21954
80352,37667
80353,37667
80366,36864
80401,80403
80403,21217
80403,51341
80403,80395
80403,80397
80403,80400
80403,80401
80403,97184
80403,120048
80403,124554
80403,174555
80419,52782
80419,52783
80419,52785
80419,52786
80419,78761
80419,78762
80419,78763
80419,80418
80419,94803
80419,119241
80421,201076
80456,80457
80457,14941
80457,41616
80457,41617
80457,55408
80457,80456
80457,80458
80457,80459
80457,80460
80457,80461
80457,177968
80458,80457
80459,80457
80460,80457
80461,80457
80477,139223
80478,28366
80484,57184
80497,61977
80505,174038
80508,30803
80523,46436
80524,61636
80525,61636
80526,61636
80527,61636
80528,61636
80529,61636
80546,910
80556,16452
80556,39815
80556,39818
80556,39819
80556,46308
80556,63915
80556,63916
80556,63918
80556,63919
80556,96193
80560,19025
80560,64609
80560,154219
80560,179328
80560,179329
80560,179330
80560,179331
80597,148704
80599,206247
80608,115071
80616,49838
80644,14096
80648,166257
80650,30996
80650,31494
80650,42243
80650,42245
80650,42246
80650,42249
80650,42250
80650,59988
80650,158721
80650,244076
80658,22970
80658,70893
80658,70894
80658,70895
80658,70896
80658,70897
80658,70899
80658,80659
80658,89362
80658,96099
80664,144197
80667,202700
80714,136014
80729,91660
80730,91660
80731,91660
80732,91660
80733,91660
80738,53870
80762,143702
80762,297199
80764,137448
80779,78
80780,78
80783,196101
80786,52130
80786,160374
80786,163690
80787,52130
80787,163690
80788,4050
80789,4050
80795,80798
80796,80798
80797,80798
80798,7161
80798,80795
80798,80797
80798,95116
80798,95117
80798,116110
80798,116112
80798,116671
80798,116672
80798,116673
80800,80798
80802,30807
80808,8653
80809,8653
80812,8653
80813,8653
80814,8653
80818,100424
80830,11826
80832,12326
80832,147675
80833,125585
80841,126981
80849,4584
80866,125281
80889,147139
80890,102099
80891,102099
80892,102099
80893,102099
80894,102099
80895,102099
80927,13245
80953,168807
80955,33507
80965,88720
80972,80976
80973,80976
80976,2748
80976,30765
80976,80972
80976,80973
80976,133243
80976,133244
80982,170788
81000,33185
81003,40486
81004,40486
81005,40486
81030,35534
81068,115079
81078,47645
81086,30415
81091,676
81091,4312
81091,6806
81091,38566
81091,45333
81091,65778
81091,81094
81091,186968
81091,186969
81091,186970
81094,81091
81110,108709
81114,108709
81115,108709
81119,82097
81135,49409
81135,253614
81147,305956
81162,27190
81164,24773
81182,53677
81183,53677
81185,53677
81196,30807
81200,63907
81200,121657
81200,160566
81200,160567
81200,160568
81200,160569
81200,160570
81200,160571
81200,186586
81200,186587
81201,49940
81202,49940
81203,49940
81217,14186
81217,24086
81217,31202
81217,38473
81217,56298
81217,61365
81217,61389
81217,61392
81217,61394
81217,81218
81223,115084
81247,103776
81252,81256
81254,81256
81255,81256
81256,64415
81256,81254
81256,81255
81256,81257
81256,81258
81256,81259
81256,81260
81256,81261
81256,86502
81256,105838
81258,81256
81259,81256
81260,81256
81261,81256
81288,29425
81288,57824
81288,62120
81288,69107
81288,69109
81288,69110
81288,69111
81288,69112
81288,81289
81288,256533
81289,69111
81315,81318
81318,71309
81318,71310
81318,81315
81318,81319
81318,87757
81318,87758
81318,87759
81318,87760
81318,87761
81318,87762
81335,179335
81340,59011
81349,297395
81365,10607
81366,10607
81372,81373
81373,53337
81373,66418
81373,66419
81373,66420
81373,66423
81373,76567
81373,76568
81373,81372
81373,85825
81373,85826
81383,76807
81384,76807
81386,76807
81397,56516
81426,101405
81430,104355
81430,106569
81434,10900
81435,10900
81457,104355
81524,88720
81529,82913
81552,3847
81571,44179
81571,55685
81574,81575
81575,13167
81575,30653
81575,81574
81575,81577
81575,104380
81575,119446
81575,162259
81575,232318
81575,239664
81575,248371
81577,81575
81580,6589
81581,6589
81584,6589
81597,163693
81612,37794
81612,48015
81612,48017
81612,48018
81612,48019
81612,76215
81612,76220
81612,153136
81612,153137
81612,153138
81639,76600
81654,42448
81654,74955
81666,306020
81674,905
81674,34145
81674,43856
81674,44080
81674,65894
81674,65895
81674,76873
81708,98624
81716,95658
81721,115084
81722,51688
81760,180529
81763,53663
81765,81768
81767,81768
81768,18827
81768,45665
81768,45666
81768,53710
81768,53711
81768,81764
81768,81765
81768,81767
81768,138017
81768,143593
81770,85687
81771,53932
81771,81772
81771,81773
81771,81775
81771,105839
81771,165766
81772,81771
81773,81771
81774,81771
81775,81771
81785,162531
81802,109790
81820,13940
81824,23445
81828,118573
81849,46030
81850,46030
81851,46030
81899,30807
81903,125103
81905,78876
81909,194701
81922,93002
81924,93002
81925,93002
81947,70754
81970,46030
81986,110924
82005,7289
82005,15445
82005,24411
82005,37026
82005,50744
82005,59650
82005,61137
82005,73405
82005,127121
82005,145262
82006,37861
82006,46917
82006,56834
82006,71099
82006,71406
82006,92190
82006,123043
82006,123747
82006,150013
82006,160344
82049,163252
82070,37254
82072,73803
82073,104355
82093,82097
82097,44216
82097,79416
82097,81119
82097,86815
82097,98469
82097,107215
82097,186055
82097,209696
82097,209697
82097,209698
82120,82122
82121,82122
82122,5967
82122,6177
82122,82121
82122,82123
82122,82124
82122,82125
82122,82126
82122,82127
82122,82128
82122,94364
82123,82122
82123,131253
82124,82122
82125,82122
82126,82122
82127,82122
82128,82122
82140,119922
82141,119922
82150,670
82150,676
82150,677
82150,2098
82150,2610
82150,2614
82150,3559
82150,6643
82150,6644
82150,9806
82169,30803
82200,175641
82205,1271
82211,6233
82226,125295
82227,125295
82228,125295
82233,125295
82246,24092
82247,24092
82248,24092
82249,24092
82250,24092
82273,51524
82285,34255
82287,20502
82287,30996
82287,30998
82287,30999
82287,58765
82287,61567
82287,62491
82287,68444
82287,97191
82287,97192
82300,1011
82310,12
82320,47066
82323,35125
82337,17827
82337,26756
82337,36622
82337,52236
82337,54500
82337,83402
82337,106581
82337,106582
82348,99988
82350,99988
82354,30257
82361,8305
82361,14118
82361,27762
82361,30487
82361,35136
82361,41496
82361,41498
82361,95950
82361,97193
82361,97194
82365,74955
82366,20793
82366,74955
82368,74955
82375,127251
82401,125193
82406,210158
82411,82412
82412,7650
82412,47153
82412,63762
82412,82411
82423,121980
82424,15031
82430,139561
82450,17565
82451,17565
82473,24822
82480,82482
82482,43698
82482,56677
82482,60723
82482,82480
82482,86937
82482,98955
82482,158476
82482,194270
82482,223470
82482,230336
82508,99995
82510,85285
82511,85285
82513,85285
82519,82522
82520,82522
82521,82522
82522,58362
82522,58364
82522,58365
82522,58366
82522,58369
82522,82519
82522,82520
82522,82521
82522,99296
82522,123759
82564,65742
82567,65742
82568,106614
82609,65277
82610,65277
82611,65277
82612,65277
82617,94374
82640,166264
82642,166264
82666,236631
82667,99312
82671,44156
82673,132664
82674,44156
82707,89136
82708,49940
82715,14270
82715,21308
82715,21309
82715,21445
82715,28682
82715,29792
82715,72088
82715,93918
82715,116542
82715,116543
82720,188888
82736,74992
82742,110934
82747,49632
82791,117326
82792,117326
82793,117326
82795,115803
82813,137448
82815,143702
82818,143702
82836,142313
82851,9
82851,17498
82852,262597
82861,72391
82874,17100
82874,245520
82896,7492
82897,7492
82899,138023
82907,101976
82913,18350
82913,81529
82913,105678
82913,144820
82913,144821
82913,144822
82913,152080
82913,272820
82913,272821
82913,272822
82932,84015
82948,4584
82972,11591
82973,31087
82976,145387
82982,307429
83001,30807
83012,101419
83014,83017
83017,22745
83017,32625
83017,37605
83017,42786
83017,44686
83017,44687
83017,44688
83017,83014
83017,167166
83017,201464
83037,37254
83038,37254
83039,134004
83052,69740
83087,43610
83121,57641
83132,172809
83141,35414
83141,44583
83148,86532
83161,117596
83163,117596
83177,1889
83179,1889
83182,196491
83184,196491
83194,38992
83199,84979
83210,83211
83211,25703
83211,26976
83211,29695
83211,54366
83211,83210
83211,155831
83211,155832
83211,180338
83211,187524
83211,247319
83213,83211
83213,252520
83216,151393
83217,69111
83231,8861
83232,8861
83269,14096
83270,14096
83299,193450
